"caminho_origem","sha256_origem","tamanho_bytes","repositorio_origem","commit_origem","categoria_documental","status_proposto","documento_canonico","destino_recomendado","acao","justificativa","dependencias","status_execucao","destino_efetivo","sha256_destino","validacao_origem","validacao_destino","recuperacao"
".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-36.png","37cd92bdcb769143c200e81c610bcaf5768820e901c690de44bb9e3362e5881d","132639","fora-de-repositorio","n/a","manual","intermediario-nao-canonico","",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-36.png","ignorar","Artefato intermediario de QA/render; manter fora da fonte canonica e nao arquivar indiscriminadamente.","","preservado-fora-da-migracao",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-36.png",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-36.png=37cd92bdcb769143c200e81c610bcaf5768820e901c690de44bb9e3362e5881d","hash-e-tamanho-identicos-ao-snapshot",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-36.png=hash-identico","origem-fisica-retida"
".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-37.png","552da8d16b11dede9a8c95164203f0680dea825ea56736d4a2ba60f1ae721523","123651","fora-de-repositorio","n/a","manual","intermediario-nao-canonico","",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-37.png","ignorar","Artefato intermediario de QA/render; manter fora da fonte canonica e nao arquivar indiscriminadamente.","","preservado-fora-da-migracao",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-37.png",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-37.png=552da8d16b11dede9a8c95164203f0680dea825ea56736d4a2ba60f1ae721523","hash-e-tamanho-identicos-ao-snapshot",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-37.png=hash-identico","origem-fisica-retida"
".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-38.png","6b0a26e85072e9f4528ba67600054ca4d97ba07cc3d9b0b314013b1e9f6048c0","122846","fora-de-repositorio","n/a","manual","intermediario-nao-canonico","",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-38.png","ignorar","Artefato intermediario de QA/render; manter fora da fonte canonica e nao arquivar indiscriminadamente.","","preservado-fora-da-migracao",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-38.png",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-38.png=6b0a26e85072e9f4528ba67600054ca4d97ba07cc3d9b0b314013b1e9f6048c0","hash-e-tamanho-identicos-ao-snapshot",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-38.png=hash-identico","origem-fisica-retida"
".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-39.png","843328054843e05fa3bb5d26f31266b792a7900c1a28c1963956998d1f2a2895","120203","fora-de-repositorio","n/a","manual","intermediario-nao-canonico","",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-39.png","ignorar","Artefato intermediario de QA/render; manter fora da fonte canonica e nao arquivar indiscriminadamente.","","preservado-fora-da-migracao",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-39.png",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-39.png=843328054843e05fa3bb5d26f31266b792a7900c1a28c1963956998d1f2a2895","hash-e-tamanho-identicos-ao-snapshot",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-39.png=hash-identico","origem-fisica-retida"
".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-40.png","9cdd4353addc74b192ff1dc23875d2f64cae96a01bd7bf55e0cf55964d25aed1","121864","fora-de-repositorio","n/a","manual","intermediario-nao-canonico","",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-40.png","ignorar","Artefato intermediario de QA/render; manter fora da fonte canonica e nao arquivar indiscriminadamente.","","preservado-fora-da-migracao",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-40.png",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-40.png=9cdd4353addc74b192ff1dc23875d2f64cae96a01bd7bf55e0cf55964d25aed1","hash-e-tamanho-identicos-ao-snapshot",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-40.png=hash-identico","origem-fisica-retida"
".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-41.png","32762ea637014f3f86b217060add356f7590021c296c236a7223afef56f32ea9","115114","fora-de-repositorio","n/a","manual","intermediario-nao-canonico","",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-41.png","ignorar","Artefato intermediario de QA/render; manter fora da fonte canonica e nao arquivar indiscriminadamente.","","preservado-fora-da-migracao",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-41.png",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-41.png=32762ea637014f3f86b217060add356f7590021c296c236a7223afef56f32ea9","hash-e-tamanho-identicos-ao-snapshot",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-41.png=hash-identico","origem-fisica-retida"
".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-42.png","1de74b5e4b1bb3697e2e6b819b4184a28990a1ac2c39323693b09d4928a7dab3","157759","fora-de-repositorio","n/a","manual","intermediario-nao-canonico","",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-42.png","ignorar","Artefato intermediario de QA/render; manter fora da fonte canonica e nao arquivar indiscriminadamente.","","preservado-fora-da-migracao",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-42.png",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-42.png=1de74b5e4b1bb3697e2e6b819b4184a28990a1ac2c39323693b09d4928a7dab3","hash-e-tamanho-identicos-ao-snapshot",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-42.png=hash-identico","origem-fisica-retida"
".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-43.png","24521957994862a89320217b758a73f3ffcbd8353a77964df79cc6c73039630a","167910","fora-de-repositorio","n/a","manual","intermediario-nao-canonico","",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-43.png","ignorar","Artefato intermediario de QA/render; manter fora da fonte canonica e nao arquivar indiscriminadamente.","","preservado-fora-da-migracao",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-43.png",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-43.png=24521957994862a89320217b758a73f3ffcbd8353a77964df79cc6c73039630a","hash-e-tamanho-identicos-ao-snapshot",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-43.png=hash-identico","origem-fisica-retida"
".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-44.png","b62bb6d2a8a352d2dc0cb9b852d7b3214c91b46b71181fb8ac7043074166f29e","163063","fora-de-repositorio","n/a","manual","intermediario-nao-canonico","",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-44.png","ignorar","Artefato intermediario de QA/render; manter fora da fonte canonica e nao arquivar indiscriminadamente.","","preservado-fora-da-migracao",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-44.png",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-44.png=b62bb6d2a8a352d2dc0cb9b852d7b3214c91b46b71181fb8ac7043074166f29e","hash-e-tamanho-identicos-ao-snapshot",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-44.png=hash-identico","origem-fisica-retida"
".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-45.png","828df03c42091531915ab5048bbbac1035382317d226a7b1257677832e414299","87160","fora-de-repositorio","n/a","manual","intermediario-nao-canonico","",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-45.png","ignorar","Artefato intermediario de QA/render; manter fora da fonte canonica e nao arquivar indiscriminadamente.","","preservado-fora-da-migracao",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-45.png",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-45.png=828df03c42091531915ab5048bbbac1035382317d226a7b1257677832e414299","hash-e-tamanho-identicos-ao-snapshot",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-45.png=hash-identico","origem-fisica-retida"
".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-46.png","29bff1a53bfd7818e2e533c734d0d6eaf709bc43be74218f94ab89ff9829ff95","80646","fora-de-repositorio","n/a","manual","intermediario-nao-canonico","",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-46.png","ignorar","Artefato intermediario de QA/render; manter fora da fonte canonica e nao arquivar indiscriminadamente.","","preservado-fora-da-migracao",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-46.png",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-46.png=29bff1a53bfd7818e2e533c734d0d6eaf709bc43be74218f94ab89ff9829ff95","hash-e-tamanho-identicos-ao-snapshot",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-46.png=hash-identico","origem-fisica-retida"
".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-47.png","26de914153b56c829999f5aa3da838b2c4ce45e15bbe6789d29c7b11d93dfb3c","83181","fora-de-repositorio","n/a","manual","intermediario-nao-canonico","",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-47.png","ignorar","Artefato intermediario de QA/render; manter fora da fonte canonica e nao arquivar indiscriminadamente.","","preservado-fora-da-migracao",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-47.png",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-47.png=26de914153b56c829999f5aa3da838b2c4ce45e15bbe6789d29c7b11d93dfb3c","hash-e-tamanho-identicos-ao-snapshot",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-47.png=hash-identico","origem-fisica-retida"
".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-48.png","8e9dae4205627e0797f3bdb57af8baa9c0168f87841f7961a982d4b3b16a2596","77729","fora-de-repositorio","n/a","manual","intermediario-nao-canonico","",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-48.png","ignorar","Artefato intermediario de QA/render; manter fora da fonte canonica e nao arquivar indiscriminadamente.","","preservado-fora-da-migracao",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-48.png",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-48.png=8e9dae4205627e0797f3bdb57af8baa9c0168f87841f7961a982d4b3b16a2596","hash-e-tamanho-identicos-ao-snapshot",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-48.png=hash-identico","origem-fisica-retida"
".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-49.png","7ab05fd86ee384feb9eb97ba40e038b7b73ed08a308dfac9445cab06946e51ca","199043","fora-de-repositorio","n/a","manual","intermediario-nao-canonico","",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-49.png","ignorar","Artefato intermediario de QA/render; manter fora da fonte canonica e nao arquivar indiscriminadamente.","","preservado-fora-da-migracao",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-49.png",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-49.png=7ab05fd86ee384feb9eb97ba40e038b7b73ed08a308dfac9445cab06946e51ca","hash-e-tamanho-identicos-ao-snapshot",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/page-49.png=hash-identico","origem-fisica-retida"
".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/spec.pdf","273cbc75dee1030926b533341d0a51d081f5dc7567fc6e0b5815dacde0b89677","1122166","fora-de-repositorio","n/a","manual","intermediario-nao-canonico","",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/spec.pdf","ignorar","Artefato intermediario de QA/render; manter fora da fonte canonica e nao arquivar indiscriminadamente.","","preservado-fora-da-migracao",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/spec.pdf",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/spec.pdf=273cbc75dee1030926b533341d0a51d081f5dc7567fc6e0b5815dacde0b89677","hash-e-tamanho-identicos-ao-snapshot",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/spec.pdf=hash-identico","origem-fisica-retida"
".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/strip-01.png","8d48e2f47b16be75b9620fd8d37b702232c540cddc0e6daacaee2353923ffee2","660587","fora-de-repositorio","n/a","manual","intermediario-nao-canonico","",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/strip-01.png","ignorar","Artefato intermediario de QA/render; manter fora da fonte canonica e nao arquivar indiscriminadamente.","","preservado-fora-da-migracao",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/strip-01.png",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/strip-01.png=8d48e2f47b16be75b9620fd8d37b702232c540cddc0e6daacaee2353923ffee2","hash-e-tamanho-identicos-ao-snapshot",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/strip-01.png=hash-identico","origem-fisica-retida"
".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/strip-02.png","436abe7d514700ee0d68e148e4fb93e46fe6bcb6535fa9991e6e1abe516012a0","930813","fora-de-repositorio","n/a","manual","intermediario-nao-canonico","",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/strip-02.png","ignorar","Artefato intermediario de QA/render; manter fora da fonte canonica e nao arquivar indiscriminadamente.","","preservado-fora-da-migracao",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/strip-02.png",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/strip-02.png=436abe7d514700ee0d68e148e4fb93e46fe6bcb6535fa9991e6e1abe516012a0","hash-e-tamanho-identicos-ao-snapshot",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/strip-02.png=hash-identico","origem-fisica-retida"
".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/strip-03.png","f3634e3d28d42dd3a6f4dc038bad2078b1b44a657ac21aeb44a134bc1775f20f","848902","fora-de-repositorio","n/a","manual","intermediario-nao-canonico","",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/strip-03.png","ignorar","Artefato intermediario de QA/render; manter fora da fonte canonica e nao arquivar indiscriminadamente.","","preservado-fora-da-migracao",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/strip-03.png",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/strip-03.png=f3634e3d28d42dd3a6f4dc038bad2078b1b44a657ac21aeb44a134bc1775f20f","hash-e-tamanho-identicos-ao-snapshot",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/strip-03.png=hash-identico","origem-fisica-retida"
".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/strip-04.png","388a3b30247404dcea1cd3d0a9984350749cf04206ec37926ccec90c4f9e0769","900650","fora-de-repositorio","n/a","manual","intermediario-nao-canonico","",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/strip-04.png","ignorar","Artefato intermediario de QA/render; manter fora da fonte canonica e nao arquivar indiscriminadamente.","","preservado-fora-da-migracao",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/strip-04.png",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/strip-04.png=388a3b30247404dcea1cd3d0a9984350749cf04206ec37926ccec90c4f9e0769","hash-e-tamanho-identicos-ao-snapshot",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/strip-04.png=hash-identico","origem-fisica-retida"
".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/strip-05.png","517b4284f792d36ccc24333cc660667c1417628d1e239e11e91d79e4c7f997dd","945189","fora-de-repositorio","n/a","manual","intermediario-nao-canonico","",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/strip-05.png","ignorar","Artefato intermediario de QA/render; manter fora da fonte canonica e nao arquivar indiscriminadamente.","","preservado-fora-da-migracao",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/strip-05.png",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/strip-05.png=517b4284f792d36ccc24333cc660667c1417628d1e239e11e91d79e4c7f997dd","hash-e-tamanho-identicos-ao-snapshot",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/strip-05.png=hash-identico","origem-fisica-retida"
".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/strip-06.png","95365ac2c439ad55fc1a98e596f0250bbc15d751d086a3b112a000bc45f7e338","917127","fora-de-repositorio","n/a","manual","intermediario-nao-canonico","",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/strip-06.png","ignorar","Artefato intermediario de QA/render; manter fora da fonte canonica e nao arquivar indiscriminadamente.","","preservado-fora-da-migracao",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/strip-06.png",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/strip-06.png=95365ac2c439ad55fc1a98e596f0250bbc15d751d086a3b112a000bc45f7e338","hash-e-tamanho-identicos-ao-snapshot",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/strip-06.png=hash-identico","origem-fisica-retida"
".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/strip-07.png","e2a3d180c906bcb7c2e0e8d92a4347996921a9661e2e7782611196cfb6d15c67","909130","fora-de-repositorio","n/a","manual","intermediario-nao-canonico","",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/strip-07.png","ignorar","Artefato intermediario de QA/render; manter fora da fonte canonica e nao arquivar indiscriminadamente.","","preservado-fora-da-migracao",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/strip-07.png",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/strip-07.png=e2a3d180c906bcb7c2e0e8d92a4347996921a9661e2e7782611196cfb6d15c67","hash-e-tamanho-identicos-ao-snapshot",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/strip-07.png=hash-identico","origem-fisica-retida"
".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/strip-08.png","4c60b4d2ffc11645ddf2675ae16ca7c2329e38b10b62dbdc4f00113d61c42db8","634944","fora-de-repositorio","n/a","manual","intermediario-nao-canonico","",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/strip-08.png","ignorar","Artefato intermediario de QA/render; manter fora da fonte canonica e nao arquivar indiscriminadamente.","","preservado-fora-da-migracao",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/strip-08.png",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/strip-08.png=4c60b4d2ffc11645ddf2675ae16ca7c2329e38b10b62dbdc4f00113d61c42db8","hash-e-tamanho-identicos-ao-snapshot",".codex-artifacts:manual-do-usuario-cms/rendered-spec-word-v3/strip-08.png=hash-identico","origem-fisica-retida"
